"FilePath","PreprocessedCode"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/tql/TestBooleanExpressionValue.java","westnordost streetcomplete datum osm tql test expression value implement expression value string value test expression value string value override match object ele ele equal value override string string value object get value value"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/tql/TestBooleanExpressionParser.java","westnordost streetcomplete datum osm tql test expression parser expression expression value parse string input expression builder expression value builder expression builder string with cursor reader string with cursor input reader end reader next and advance builder add and reader next and advance builder add reader next and advance builder add open bracket reader next and advance builder add close bracket builder add value test expression value string value reader advance builder get result"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/tql/TagFilterExpressionTest.java","westnordost streetcomplete datum osm tql junit framework test java util array java util collection westnordost osmapi map datum element org mockito mockito tag filter expression test extend test test overpass string filter parser test element node create element element type node element way create element element type way element relation create element element type relation test match node tag filter expression expr create match expression element type filter node expr match node expr match way expr match relation test match ways tag filter expression expr create match expression element type filter way expr match node expr match way expr match relation test match relation tag filter expression expr create match expression element type filter relation expr match node expr match way expr match relation test match element expression expression mock expression when expression match any object then tag filter expression expr tag filter expression array list element type filter value expression expr match node expr match way expr match relation element create element element type type element element mock element when element get type then type element tag filter expression create match expression element type filter element type filter expression expr mock expression when expr match any object then tag filter expression collection singleton list element type filter expr"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/persist/MergedElementDaoTest.java","westnordost streetcomplete datum osm persist junit framework test java util array list java util collection westnordost osmapi map datum element westnordost osmapi map datum node westnordost osmapi map datum osm node westnordost osmapi map datum osm relation westnordost osmapi map datum osm relation member westnordost osmapi map datum osm way westnordost osmapi map datum relation westnordost osmapi map datum relation member westnordost osmapi map datum way org mockito matchers any collection org mockito mockito mock org mockito mockito verify org mockito mockito when merged element dao test extend test node dao node dao way dao way dao relation dao relation dao merged element dao dao override set exception set node dao mock node dao way dao mock way dao relation dao mock relation dao dao merged element dao node dao way dao relation dao test put node node node mock node when node get type then element type node dao put node verify node dao put node test get node node node mock node when node get then dao get element type node verify node dao get test delete node dao delete element type node verify node dao delete test put way way way mock way when way get type then element type way dao put way verify way dao put way test get way way way mock way when way get then dao get element type way verify way dao get test delete way dao delete element type way verify way dao delete test put relation relation relation mock relation when relation get type then element type relation dao put relation verify relation dao put relation test get relation relation relation mock relation when relation get then dao get element type relation verify relation dao get test delete relation dao delete element type relation verify relation dao delete test put all relation array list element element array list element add create relation dao put all element verify relation dao put all any collection relation test put all ways array list element element array list element add create way dao put all element verify way dao put all any collection way test put all node array list element element array list element add create node dao put all element verify node dao put all any collection node test put all element array list element element array list element add create node element add create way element add create relation dao put all element verify node dao put all any collection node verify way dao put all any collection way verify relation dao put all any collection relation node create node osm node null way create way osm way collection singleton list null relation create relation relation member osm relation member element type node osm relation collection singleton list null test delete unreferenced dao delete unreferenced verify node dao delete unreferenced verify way dao delete unreferenced verify relation dao delete unreferenced"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/persist/OsmElementKeyTest.java","westnordost streetcomplete datum osm persist junit framework test westnordost osmapi map datum element osm element key test extend test test almost equal osm element key osm element key element type node osm element key element type way osm element key element type node equal equal hash code hash code hash code hash code test equal osm element key osm element key element type node osm element key element type node equal equal hash code hash code"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osm/upload/OsmQuestChangesUploadTest.java","westnordost streetcomplete datum osm upload android content share preferences android graphic point android bundle android support annotation non null android support annotation nullable junit framework test java util array list java util collection java util hash map java util map java util concurrent atomic atomic westnordost osmapi changeset changeset info westnordost osmapi changeset changeset dao westnordost osmapi common handler westnordost osmapi common error osm conflict exception westnordost osmapi map map data dao westnordost osmapi map datum bound box westnordost osmapi map datum element westnordost osmapi map datum osm lat lon westnordost osmapi map datum osm node westnordost osmapi user user westnordost streetcomplete pref westnordost streetcomplete datum quest status westnordost streetcomplete datum changeset open changeset key westnordost streetcomplete datum changeset open changesets dao westnordost streetcomplete datum osm country westnordost streetcomplete datum osm element geometry westnordost streetcomplete datum osm osm element quest type westnordost streetcomplete datum osm osm quest westnordost streetcomplete datum osm osm quest unlocker westnordost streetcomplete datum osm change string map change westnordost streetcomplete datum osm change string map change builder westnordost streetcomplete datum osm change string map entry add westnordost streetcomplete datum osm change string map entry change westnordost streetcomplete datum osm change string map entry delete westnordost streetcomplete datum osm download map data with geometry handler westnordost streetcomplete datum osm persist element geometry dao westnordost streetcomplete datum osm persist merged element dao westnordost streetcomplete datum osm persist osm quest dao westnordost streetcomplete datum statistics quest statistics dao westnordost streetcomplete datum tile downloaded tiles dao westnordost streetcomplete quest quest answer fragment org mockito mockito osm quest change upload test extend test node test cancel interrupt exception osm quest dao quest mock osm quest dao element geometry dao element geometry dao mock element geometry dao merged element dao element mock merged element dao open changesets dao open changeset mock open changesets dao when quest get all null quest status answer then answer invocation thread sleep take you time array list osm quest result array list result add null result osm quest change upload osm quest change upload null quest element element geometry dao null open changeset null null null null atomic cancel atomic thread thread upload cancel start cancel set cancel the thread work come out here without exception the upload would actually start anything there would nullpointer exception since feed only with null work with join not call anymore immediately since quest keep some time before deletion verify element geometry dao delete unreferenced verify element delete unreferenced test drop change when element deleted osm quest quest create answered quest null osm quest dao quest mock osm quest dao downloaded tiles dao download tiles dao mock downloaded tiles dao osm quest change upload osm quest change upload null quest null null null null null download tiles dao null null upload quest change quest null verify download tiles dao remove any point verify quest delete quest get test drop change when unresolvable element change osm quest quest create answered quest with non appliable change element element create element osm quest dao quest mock osm quest dao merged element dao element dao mock merged element dao downloaded tiles dao download tiles dao mock downloaded tiles dao osm quest change upload osm quest change upload null quest element dao null null null null download tiles dao null null upload quest change quest element verify quest delete quest get verify download tiles dao remove any point simulate element conflict upload the element when update the element from mock server turn out that have delete test handle element conflict and then deleted changeset user osm quest quest create answered quest with appliable change element element create element merged element dao element mock merged element dao osm quest dao quest mock osm quest dao downloaded tiles dao download tiles dao mock downloaded tiles dao map data dao map datum dao create map data dao that reports conflict upload and node deleted changeset dao pref that report that the changeset open and the changeset own the user changeset dao changeset dao mock changeset dao when changeset dao get changeset then create open changeset user user share preferences pref mock share preferences when pref get pref osm user then user osm quest change upload osm quest change upload map datum dao quest element null null null changeset dao download tiles dao pref null upload quest change changeset quest element verify quest delete quest get verify element delete element type node node verify download tiles dao remove any point simulate the changeset that about use create different user changeset need create after that run into the same above simplicity sake test handle changeset conflict different user user other user first changeset second changeset report that the changeset open but belong another user changeset dao changeset dao mock changeset dao when changeset dao get first changeset then create open changeset user other user when changeset dao get second changeset then create open changeset user user test handle changeset conflict changeset dao user first changeset second changeset simulate the changeset that about use already close changeset need create after that run into the same above simplicity sake test handle changeset conflict already closed user first changeset second changeset report that the changeset open but belong another user changeset dao changeset dao mock changeset dao when changeset dao get first changeset then create closed changeset user user when changeset dao get second changeset then create open changeset user user test handle changeset conflict changeset dao user first changeset second changeset test handle changeset conflict changeset dao changeset dao user first changeset second changeset osm quest quest create answered quest with appliable change element element create element merged element dao element mock merged element dao osm quest dao quest mock osm quest dao downloaded tiles dao download tiles dao mock downloaded tiles dao open changesets dao manage changeset mock open changesets dao map data dao map datum dao create map data dao that reports conflict upload and node deleted when map datum dao open changeset any map then second changeset share preferences pref create preferences user user osm quest change upload osm quest change upload map datum dao quest element null null manage changeset changeset dao download tiles dao pref null upload quest change first changeset quest element verify manage changeset replace open changeset key test quest type test second changeset verify quest delete quest get verify element delete element type node node verify download tiles dao remove any point share preferences create preferences user user share preferences pref mock share preferences when pref get pref osm user then user pref map datum dao ensure that the program run into conflict and into unresolvable one the node because have delete map data dao create map data dao that reports conflict upload and node deleted map data dao map datum dao mock map data dao osm conflict exception when map datum dao upload change any any iterable any handler when map datum dao get node node then null map datum dao changeset info create open changeset user changeset info result create changeset user result open result changeset info create closed changeset user changeset info result create changeset user result open result changeset info create changeset user changeset info result changeset info result user user hans wurst result test upload normally osm quest quest create answered quest with appliable change element element create element osm quest dao quest mock osm quest dao map data dao map datum dao mock map data dao quest statistics dao statistics dao mock quest statistics dao merged element dao element mock merged element dao osm quest unlocker osm quest unlocker mock osm quest unlocker osm quest change upload osm quest change upload map datum dao quest element null statistics dao null null null null osm quest unlocker upload quest change quest element equal quest status closed quest get status verify statistics dao add one test quest type test quest type implement osm element quest type override apply answer bundle answer string map change builder change override string get commit message null override download bound box bbox map data with geometry handler handler override quest answer fragment create form null override get icon override get title override get title non null map string string tag nullable override applicable element element non null override country get enable country country all override get disabled message osm quest create answered quest with appliable change string map entry change possible change string map entry add somekey value string map change change string map change collection singleton list possible change create answered quest change osm quest create answered quest with non appliable change string map entry change non possible change string map entry delete somekey value string map change change string map change collection singleton list non possible change create answered quest change osm quest create answered quest string map change change osm quest test quest type element type node node quest status answer change test null create element geometry element geometry create element geometry element geometry osm lat lon element create element osm node node osm lat lon hash map"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/meta/AbbreviationsTest.java","westnordost streetcomplete datum meta junit framework test java array input stream java unsupported encoding exception java util locale abbreviation test extend test test capitalize first letter equal abbr str locale germany get expansion str test with abbr dot equal abbr str locale germany get expansion str test ignore equal abbr locale germany get expansion test expect own word equal null abbr street get expansion hanswurst test concatenable equal konigstraat abbr str straat get expansion konigstr test concatenable end equal konigstraat abbr str straat get expansion konigstr test concatenable works normally non concatenation equal straat abbr str straat get expansion str test only first word abbreviation abbr abbr saint equal null abbr get expansion equal saint abbr get expansion test only last word abbreviation abbr abbr str equal null abbr get expansion str equal null abbr get expansion str equal abbr get expansion str test unicode equal abbr locale get expansion test locale equal abbr locale get expansion test find abbreviation abbr str locale germany contain abbreviation strus stra abbr str locale germany contain abbreviation strus str test exception invalid input abbr fail runtime exception abbreviation abbr string input abbr input locale abbreviation abbr string input locale locale abbreviation array input stream input get utf locale unsupported encoding exception runtime exception"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/meta/OsmAreasTest.java","westnordost streetcomplete datum meta junit framework test java util array java util hash map java util list java util map westnordost osmapi map datum osm relation westnordost osmapi map datum osm way westnordost osmapi map datum way osm area test extend test test relation osm area area osm relation null null map string string tag hash map tag put type multipolygon osm area area osm relation null tag test way tag osm area area create way null osm area area create way null test way simple map string string tag hash map tag put area yes osm area area create way tag osm area area create way tag test way rule exception map string string tag hash map tag put railway something osm area area create way tag tag put railway station osm area area create way tag test way rule regex map string string tag hash map tag put waterway duck osm area area create way tag tag put waterway dock osm area area create way tag way create way ring map string string tag list node ring array list array list osm way node tag"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osmnotes/OsmNotesDownloadTest.java","westnordost streetcomplete datum osmnote android content share preferences junit framework test java util array list java util collection java util date java util list westnordost osmapi common handler westnordost osmapi map datum bound box westnordost osmapi map datum osm lat lon westnordost osmapi note note westnordost osmapi note note comment westnordost osmapi note notes dao westnordost streetcomplete pref westnordost streetcomplete datum quest group westnordost streetcomplete datum quest status westnordost streetcomplete datum visible quest listener org mockito matchers any org mockito mockito answer org mockito mockito mock org mockito mockito verify org mockito mockito when osm notes download test extend test note dao note osm note quest dao note quest create note dao create note share preferences preference override set exception set note mock note dao note quest mock osm note quest dao create note mock create note dao preference mock share preferences test delete obsolete quest when preference get pref show note not phrased question then the quest database mock there quest note and note list osm note quest quest array list note note create note note quest add osm note quest note quest status null date osm note quest type null note note create note note quest add osm note quest note quest status null date osm note quest type null when note quest get all any bound box any quest status then quest answer invocation collection delete quest collection invocation get argument equal delete quests size equal delete quests iterator next when note quest delete all any collection note dao mock will only find the note list note note array list note add note notes dao note server test list base notes dao note osm notes download osm notes download note server note note quest create note preference osm note quest type visible quest listener listener mock visible quest listener set quest listener listener download bound box null verify note quest delete all any collection verify listener quest remove any collection any quest group note create note note note note note note position osm lat lon note status note status open note date create date note comment comment note comment comment date date comment action note comment action open comment text hurp durp note comment add comment note test list base notes dao extend notes dao list note note test list base notes dao list note note null note note override get all bound box bound handler note handler limit hide closed note after ignore all the parameter except the handler note note note handler handle note"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osmnotes/CreateNoteUploadTest.java","westnordost streetcomplete datum osmnote junit framework test java util array list java util collection java util date java util concurrent atomic atomic westnordost osmapi common handler westnordost osmapi common error osm conflict exception westnordost osmapi map map data dao westnordost osmapi map datum bound box westnordost osmapi map datum element westnordost osmapi map datum lat lon westnordost osmapi map datum osm lat lon westnordost osmapi map datum way westnordost osmapi note note westnordost osmapi note note comment westnordost osmapi note notes dao westnordost streetcomplete application constant westnordost streetcomplete util image uploader org mockito mockito create note upload test extend test map data dao map datum dao create note dao create note notes dao note dao osm note quest dao osm note quest note dao note image uploader image uploader create note upload create note upload override set exception set map datum dao mock map data dao create note mock create note dao note dao mock notes dao osm note quest mock osm note quest dao note mock note dao image uploader mock image uploader create note upload create note upload create note note dao note osm note quest map datum dao osm note quest type image uploader test cancel interrupt exception when create note get all any bound box then answer invocation thread sleep take you time array list create note result array list result add null result atomic cancel atomic thread thread create note upload upload cancel start cancel set cancel the thread work come out here without exception the note upload would actually start anything there would nullpointer exception since feed only with null work with join test upload note deleted element will cancel the mock map data dao null get node get way get relation create note create note create create note create note element type element type way create note element null create note upload upload create note create note verify note not insert into create note test create note exist note will comment exist note create note create note create create note create note element type element type way create note element note note create note create note set there note create note note when note dao comment any any string then note not null create note upload upload create note create note verify note dao comment note create note text verify note insert into create note note test create note exist closed note will cancel create note create note create create note create note element type element type way create note element note note create note create note note status note status closed set there note create note note null create note upload upload create note create note verify note dao get all any bound box any handler any any verify more interaction note dao verify note not insert into create note test create note exist note will cancel when conflict exception create note create note create create note create note element type element type way create note element note note create note create note set there note create note note when note dao comment any any string then osm conflict exception null create note upload upload create note create note verify note dao comment note create note text verify note not insert into create note test create note with associated element create note create note create create note note note create note null when note dao create any lat lon any string then note not null create note upload upload create note create note verify note dao create create note position create note text verify note insert into create note note test create note with quest title but associated element create note create note create create note create note element type element type way create note element when map datum dao get way create note element then mock way note note create note null when note dao create any lat lon any string then note not null create note upload upload create note create note verify note dao create create note position http www openstreetmap org way via application constant user agent njo verify note insert into create note note test create note with associated element and note yet create note create note create create note create note element type element type way create note element create note quest title what when map datum dao get way create note element then mock way note note create note create note when note dao create any lat lon any string then note not null create note upload upload create note create note verify note dao create create note position unable answer what http www openstreetmap org way via application constant user agent njo verify note insert into create note note test create note upload image and display links create note create note create create note create note image path array list create note image path add hello note note create note null when note dao create any lat lon any string then note when image uploader upload create note image path then collection singleton list hello too not null create note upload upload create note create note verify image uploader upload create note image path verify note dao create create note position attach photo nhello too test comment note upload image and display links create note create note create create note create note element type element type way create note element create note image path array list create note image path add hello note note create note create note set there note create note note when image uploader upload create note image path then collection singleton list hello too when note dao comment any any string then note not null create note upload upload create note create note verify note dao comment note attach photo nhello too verify note insert into create note note verify note not insert into create note verify more interaction note osm note quest verify create note delete create note verify note insert into create note note note verify note put note verify osm note quest add any osm note quest verify create note delete create note set there note create note create note note note when map datum dao get way create note element then mock way answer invocation handler note handler handler note invocation get argument handler handle note null when note dao get all any bound box any handler any any note create note create note fit note note note note note status note status open note date create date note position osm lat lon note comment comment note comment comment text bla bla fit null comment text create note upload get associated element string fit comment action note comment action open comment date date note comment add comment note create note create create note create note create note text position osm lat lon"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/test/java/de/westnordost/streetcomplete/data/osmnotes/OsmNoteQuestChangesUploadTest.java","westnordost streetcomplete datum osmnote junit framework test java util array list java util collection java util concurrent atomic atomic westnordost osmapi common error osm conflict exception westnordost osmapi map datum osm lat lon westnordost osmapi note note westnordost osmapi note notes dao westnordost streetcomplete datum quest status westnordost streetcomplete util image uploader org mockito mockito osm note quest change upload test extend test image uploader image uploader note dao note osm note quest dao quest notes dao osm dao osm note quest change upload osm note quest change upload override set exception set osm dao mock notes dao note mock note dao image uploader mock image uploader quest mock osm note quest dao osm note quest change upload osm note quest change upload osm dao quest note image uploader test cancel interrupt exception when quest get all null quest status answer then answer invocation thread sleep take you time array list osm note quest result array list result add null result atomic cancel atomic thread thread osm note quest change upload upload cancel start cancel set cancel the thread work come out here without exception the note upload would actually start anything there would nullpointer exception since feed null quest join test drop comment when conflict osm note quest quest create quest when osm dao comment any any string then osm conflict exception null osm note quest change upload upload note change quest verify quest delete quest get verify note delete quest get note test upload comment osm note quest quest create quest when osm dao comment any any string then mock note note osm note quest change upload upload note change quest not null equal quest get note equal quest status closed quest get status verify quest update quest verify note put test upload image comment osm note quest quest create quest array list string image path array list image path add never say quest set image path image path when image uploader upload image path then collection singleton list never osm note quest change upload upload note change quest verify osm dao comment blablub attach photo nnever osm note quest create quest note note note note note position osm lat lon osm note quest quest osm note quest note osm note quest type quest set quest set status quest status quest set comment blablub quest"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/statistics/UnsyncedChangesCounter.java","westnordost streetcomplete statistics android async task android widget text view javax inject inject westnordost streetcomplete datum quest status westnordost streetcomplete datum osm persist osm quest dao westnordost streetcomplete datum osmnote create note dao westnordost streetcomplete datum osmnote osm note quest dao unsynced change counter osm quest dao quest osm note quest dao note quest create note dao create note text view text view change inject unsynced change counter osm quest dao quest osm note quest dao note quest create note dao create note quest quest note quest note quest create note create note set target text view text view text view text view increase string source change update text decrement string source change update text update async task override protect background param change change quest get count null quest status answer change note quest get count null quest status answer change create note get count null override protect post execute result update text execute update text text view set text string value change"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/statistics/UploadedAnswersCounter.java","westnordost streetcomplete statistics android async task android widget text view javax inject inject westnordost streetcomplete datum statistics quest statistics dao uploaded answer counter quest statistics dao quest statistics solve quest text view text view inject uploaded answer counter quest statistics dao quest statistics quest statistics quest statistics set target text view text view text view text view update async task override protect background param solve quest quest statistics get total amount null override protect post execute result update text execute update text text view set text string value solve quest"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/AbstractQuestFormAnswerFragment.java","westnordost streetcomplete quest android bundle android view layout inflater android view view android view view group android widget button android widget toast westnordost streetcomplete base dialog which the user answer quest with form have fill out quest form answer fragment extend quest answer fragment override view create view layout inflater inflater view group container bundle save instance state view view create view inflater container save instance state view button panel set buttons view layout quest buttonpanel button button button panel find view button button set click listener click view apply answer give the form with the button check the form have any change first protect apply form answer bundle datum each form should check its own but the last chance have change toast make text get activity string change toast length show apply immediate answer datum protect click have change"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/AbstractQuestAnswerFragment.java","westnordost streetcomplete quest android support annotation any thread android support app dialog fragment android content context android content configuration android content resources android bundle android support annotation nullable android view layout inflater android view menu android view view android view view group android widget button android widget linear layout android widget popup menu android widget text view org xmlpull xml pull parser java util array list java util list java util locale javax inject inject westnordost osmapi map datum lat lon westnordost osmapi map datum osm element westnordost streetcomplete injector westnordost streetcomplete westnordost streetcomplete datum quest group westnordost streetcomplete datum quest type westnordost streetcomplete datum quest type registry westnordost streetcomplete datum meta country info westnordost streetcomplete datum meta country info westnordost streetcomplete datum osm element geometry base any dialog with which the user answer specific quest ion quest answer fragment extend bottom sheet fragment string arg element element arg geometry geometry arg questtype quest type arg map rotation map rotation arg map tilt map tilt inject country info country info inject quest type registry quest type registry view group content quest answer component quest answer component linear layout button panel protect button button other answer osm element osm element element geometry element geometry quest type quest type country info country info initial map rotation initial map tilt list other answer other answer quest answer fragment injector instance get application component inject quest answer component quest answer component other answer array list override view create view layout inflater inflater view group container bundle save instance state osm element osm element get argument get serializable arg element element geometry element geometry get argument get serializable arg geometry quest type quest type registry get name get argument get string arg questtype country info null initial map rotation get argument get arg map rotation initial map tilt get argument get arg map tilt view view inflater inflate layout fragment quest answer container text view title view find view title title set text quest util get html title get resources quest type osm element button panel view find view button panel button other answer button panel find view button other answer add other answer string quest generic answer not applicable click cant say content view find view content view override view create view view nullable bundle save instance state view create view save instance state other answer size button other answer set text other answer get title resource button other answer set click listener other answer get action run button other answer set text string quest generic other answer button other answer set click listener popup menu popup popup menu get activity button other answer other answer size other answer other answer other answer get order other answer size popup get menu add menu none order other answer title resource popup show popup set menu item click listener item other answer get item get item action run map orientation initial map rotation initial map tilt override create bundle state create state quest answer component create get argument override attach context ctx attach ctx quest answer component attach osm quest answer listener ctx protect click cant say dialog fragment leave note leave note dialog bundle leave note arg quest answer component get argument string quest title quest util get title get english resources quest type osm element leave note arg put string leave note dialog arg quest title quest title leave note set argument leave note arg leave note show get activity get support fragment manager null resources get english resources configuration conf configuration get resources get configuration conf set locale locale english context localized context get activity create configuration context conf localized context get resources protect resources get current country resources configuration conf configuration get resources get configuration integer mcc get country info get mobile country code conf mcc mcc null mcc get context create configuration context conf get resources protect apply immediate answer bundle datum quest answer component answer quest datum protect skip quest quest answer component skipped quest protect view set content view resource content get child count content remove all view get activity get layout inflater inflate resource content protect view set content view xml pull parser parser content get child count content remove all view get activity get layout inflater inflate parser content protect view set buttons view resource get activity get layout inflater inflate resource button panel have change get quest quest answer component get quest quest group get quest group quest answer component get quest group protect osm element get osm element osm element protect element geometry get element geometry element geometry protect country info get country info cache country info null country info lat lon lat lon element geometry center country info country infos get lat lon get longitude lat lon get latitude country info protect add other answer title resource runnable action other answer other answer title resource title resource action action other answer add any thread map orientation rotation tilt empty implementation other answer title resource runnable action"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/fire_hydrant/AddFireHydrantTypeForm.java","westnordost streetcomplete quest fire hydrant westnordost streetcomplete westnordost streetcomplete quest image list quest answer fragment westnordost streetcomplete view item add fire hydrant type form extend image list quest answer fragment item type item item pillar drawable fire hydrant pillar string quest fire hydrant type pillar item underground drawable fire hydrant underground string quest fire hydrant type underground item wall drawable fire hydrant wall string quest fire hydrant type wall item pond drawable fire hydrant pond string quest fire hydrant type pond override protect item get item type override protect get item per row override protect get max number initially show item"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/fire_hydrant/AddFireHydrantType.java","westnordost streetcomplete quest fire hydrant android bundle android support annotation non null java util list java util map javax inject inject westnordost streetcomplete westnordost streetcomplete datum osm simple overpass quest type westnordost streetcomplete datum osm change string map change builder westnordost streetcomplete datum osm download overpass map data dao westnordost streetcomplete quest quest answer fragment add fire hydrant type extend simple overpass quest type inject add fire hydrant type overpass map data dao overpass server overpass server override protect string get tag filters node with emergency fire hydrant and fire hydrant type quest answer fragment create form add fire hydrant type form apply answer bundle answer string map change builder change list string value answer get string array list add fire hydrant type form osm value value null value size change add fire hydrant type value get override string get commit message add fire hydrant type override get icon drawable quest fire hydrant override get title non null map string string tag string quest fire hydrant type title"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/recycling/AddRecyclingTypeForm.java","westnordost streetcomplete quest recycle westnordost streetcomplete westnordost streetcomplete quest image list quest answer fragment westnordost streetcomplete view item add recycling type form extend image list quest answer fragment item type item item overground drawable recycle container string overground recycle container item underground drawable recycle container underground string underground recycle container item centre drawable recycle centre string recycle centre override protect item get item type override protect get item per row"
"/Users/sagelab/Documents/Projects/BugLocalization/Artifact-ICSE24/GUI-Bug-Localization-Data/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/recycling/AddRecyclingType.java","westnordost streetcomplete quest recycle android bundle android support annotation non null java util array list java util map javax inject inject westnordost streetcomplete westnordost streetcomplete datum osm simple overpass quest type westnordost streetcomplete datum osm change string map change builder westnordost streetcomplete datum osm download overpass map data dao add recycling type extend simple overpass quest type inject add recycling type overpass map data dao overpass server overpass server override protect string get tag filters node way relation with amenity recycle and recycle type override add recycling type form create form add recycling type form override apply answer bundle answer string map change builder change array list string value answer get string array list add recycling type form osm value string recycle value get recycle centre change add recycle type centre overground change add recycle type container change add location overground underground change add recycle type container change add location underground override string get commit message add recycle type recycle amenity override get icon drawable quest recycling override get title non null map string string tag string quest recycle type title"
